0.3333333333333333, 0.7272727272727273,1.129997000000003, 0.18000000000000682, 0.22000099999999634, -0.30999699999999564, 77.25, 77.160004, 1-1-2007
0.05, 0.6263736263736264,1.0900039999999933, -0.30999699999999564, 0.0, 0.0, 77.160004, 77.160004, 1-2-2007
0.38461538461538464, 0.5714285714285714,1.0, 0.0, 0.07999399999999923, 0.1900020000000069, 77.160004, 77.43, 1-3-2007
0.5, 0.6818181818181818,0.9800029999999964, 0.1900020000000069, 0.25, -1.0500030000000038, 77.43, 76.629997, 1-4-2007
0.0, 0.9166666666666666,1.3999939999999924, -1.0500030000000038, -0.1399990000000031, -0.7900010000000037, 76.629997, 75.699997, 1-5-2007
0.18181818181818182, 0.5714285714285714,1.2299959999999999, -0.7900010000000037, 0.0, 0.29000100000000373, 75.699997, 75.989998, 1-6-2007
0.06666666666666667, 0.5,0.6500010000000032, 0.29000100000000373, 0.0, 1.0299990000000037, 75.989998, 77.019997, 1-7-2007
0.3, 0.7875,1.25, 1.0299990000000037, 0.010002000000000066, -0.8399969999999968, 77.019997, 76.190002, 1-8-2007
0.2777777777777778, 0.6666666666666666,1.0900040000000075, -0.8399969999999968, -0.029998000000006186, 0.36999500000000296, 76.190002, 76.529999, 1-9-2007
0.6, 0.7288135593220338,1.25, 0.36999500000000296, 0.7700040000000001, -1.4800030000000106, 76.529999, 75.82, 1-10-2007
0.13333333333333333, 0.75,1.9800030000000106, -1.4800030000000106, 1.6800000000000068, 1.379997000000003, 75.82, 78.879997, 1-11-2007
0.3333333333333333, 0.7,2.110000999999997, 1.379997000000003, -0.09999799999999937, 0.20999899999999627, 78.879997, 78.989998, 1-12-2007
0.5454545454545454, 0.7358490566037735,1.3300019999999932, 0.20999899999999627, 0.38000499999999704, 0.6800000000000068, 78.989998, 80.050003, 1-13-2007
0.2631578947368421, 0.7936507936507936,1.0, 0.6800000000000068, -0.050003000000003794, 0.23999799999999993, 80.050003, 80.239998, 1-14-2007
0.2727272727272727, 0.6857142857142857,0.75, 0.23999799999999993, 0.0, -1.5599979999999931, 80.239998, 78.68, 1-15-2007
0.2631578947368421, 0.5686274509803921,2.0900040000000075, -1.5599979999999931, 0.8199999999999932, -0.02999900000000366, 78.68, 79.470001, 1-16-2007
0.5, 0.7872340425531915,0.9500050000000044, -0.02999900000000366, -0.16999799999999254, -0.5500030000000038, 79.470001, 78.75, 1-17-2007
0.07692307692307693, 0.6463414634146342,1.2599950000000035, -0.5500030000000038, 0.019997000000003595, 1.380004999999997, 78.75, 80.150002, 1-18-2007
0.20833333333333334, 0.5522388059701493,2.1500020000000006, 1.380004999999997, -0.34999899999999684, 0.5999989999999968, 80.150002, 80.400002, 1-19-2007
0.3076923076923077, 0.6470588235294118,1.760002, 0.5999989999999968, 0.0, -0.6800010000000043, 80.400002, 79.720001, 1-20-2007
0.2777777777777778, 0.6764705882352942,0.9800030000000106, -0.6800010000000043, 0.25, 0.8399969999999968, 79.720001, 80.809998, 2-1-2007
0.3333333333333333, 0.7073170731707317,1.5800019999999932, 0.8399969999999968, -0.23999799999999993, 1.06999900000001, 80.809998, 81.639999, 2-2-2007
0.375, 0.6222222222222222,1.5900039999999933, 1.06999900000001, -0.04000100000000373, 1.0900040000000075, 81.639999, 82.690002, 2-3-2007
0.25, 0.7339449541284404,1.4399939999999987, 1.0900040000000075, 0.009994999999989318, 0.9100040000000007, 82.690002, 83.610001, 2-4-2007
0.55, 0.7575757575757576,2.0599969999999956, 0.9100040000000007, -0.5699999999999932, -0.26000200000000007, 83.610001, 82.779999, 2-5-2007
0.2727272727272727, 0.6363636363636364,2.1699980000000068, -0.26000200000000007, -0.08000200000000746, -0.6899949999999961, 82.779999, 82.010002, 2-6-2007
0.25, 0.7796610169491526,1.8199999999999932, -0.6899949999999961, -0.42000600000000077, -0.0899959999999993, 82.010002, 81.5, 2-7-2007
0.26666666666666666, 0.6724137931034483,1.389999000000003, -0.0899959999999993, 0.09999799999999937, 0.1800010000000043, 81.5, 81.779999, 2-8-2007
0.2, 0.53125,0.9199980000000068, 0.1800010000000043, 0.3199989999999957, -0.2299950000000024, 81.779999, 81.870003, 2-9-2007
0.631578947368421, 0.6296296296296297,0.9499969999999962, -0.2299950000000024, 0.11999500000000296, 0.35999999999999943, 81.870003, 82.349998, 2-10-2007
0.3333333333333333, 0.5897435897435898,1.25, 0.35999999999999943, -0.25, -0.029998000000006186, 82.349998, 82.07, 2-11-2007
0.4, 0.6857142857142857,0.7300030000000106, -0.029998000000006186, -0.25, 0.3199990000000099, 82.07, 82.139999, 2-12-2007
0.4827586206896552, 0.6666666666666666,0.8000030000000038, 0.3199990000000099, -0.6399990000000031, 0.7900010000000037, 82.139999, 82.290001, 2-13-2007
0.4, 0.6951219512195121,1.1699990000000042, 0.7900010000000037, 0.15000100000000316, -0.13000400000001378, 82.290001, 82.309998, 2-14-2007
0.14285714285714285, 0.7222222222222222,0.5799939999999992, -0.13000400000001378, 0.12000200000001371, -1.9499970000000104, 82.309998, 80.480003, 2-15-2007
0.5, 0.8571428571428571,2.519996000000006, -1.9499970000000104, 0.02999900000000366, -0.1900020000000069, 80.480003, 80.32, 2-16-2007
0.5714285714285714, 0.696969696969697,1.6200019999999995, -0.1900020000000069, -0.8199999999999932, -2.370002999999997, 80.32, 77.129997, 2-17-2007
0.21428571428571427, 0.6481481481481481,3.58000100000001, -2.370002999999997, 0.0, -0.09999799999999937, 77.129997, 77.029999, 2-18-2007
